,q,shat,beta,gamma_exb,electron_dens_gradient,electron_nu,betaprime,electron_temp_gradient,deuterium_temp_gradient,isapar,isbpar,psi_n,shift,delta,deltaprime,kappa,kappaprime,electron_nu.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,betaprime_correct,IBMgr
1593,3.819900889,0.369128423,0.011415518,0.072558541,1.045788885,0.000396497,-0.007461091,1.821430816,2.404975721,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07341842954418393,-0.02503420925711246
1594,3.70829746,0.890464537,0.01592294,0.092172349,0.662707086,0.000456976,-0.034908366,0.748062116,0.6061093,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04333124067177338,-0.011854255749145061
1595,3.197797316,0.356347469,0.014104989,0.01217094,0.954098698,0.000417604,-0.07463812,0.768078934,0.891984377,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05118653774444608,-0.012204944424852674
1596,3.313388349,1.129652564,0.016211591,0.008591998,0.754124586,0.000423419,-0.048955821,1.136794971,1.788963945,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07323804136280158,-0.012219333224549317
1597,4.87660068,0.990423698,0.010579378,0.041669254,1.144038847,0.00037947,-0.076166612,1.260148968,2.125113855,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.061157718634078824,-0.023717536989139348
1598,3.577857085,0.714647571,0.004728149,0.075662236,1.049219773,0.000435665,-0.039194794,2.240123467,2.126213065,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.031060138738190735,-0.013076130354608393
1599,3.075925161,0.860485184,0.005860148,0.037171685,0.691896583,0.00050207,-0.032735484,1.867764135,2.060607329,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03166048868696891,-0.02075885671649337
1600,3.196436668,0.452062978,0.002136073,0.07510059,0.803118251,0.000506466,-0.062553844,0.81604439,1.659171822,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008891237419319582,-0.021466831495178244
1601,4.679457257,0.821493216,0.009969319,0.002485489,0.85011776,0.000441187,-0.093281101,0.971107397,0.950232076,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03669484279496607,-0.012755177138948678
1602,4.412283937,0.806400254,0.016296916,0.092520634,0.716288938,0.000303907,-0.066445886,0.755178147,1.27527006,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05750392949576064,-0.02043932803749523
1603,4.476478382,0.530774263,0.005284515,0.074959639,0.834357409,0.000472242,-0.097311247,1.308580333,1.510159261,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.024121437937265046,-0.009691276065367972
1604,4.843487349,0.598505123,0.009634318,0.026039716,1.036972075,0.000387152,-0.04773747,0.585787676,0.838811955,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.034300355413805134,-0.012892824790914118
1605,4.749497872,0.451664436,0.00092443,0.041224553,1.019949751,0.0004557,-0.073699758,1.766433965,2.497129981,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005934025500591595,-0.009762661792099397
1606,4.822443823,1.154541533,0.013740762,0.074901666,0.697036568,0.000340158,-0.078130816,0.617452593,0.576102818,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.036131253463096896,-0.012150706400155632
1607,3.585326451,0.983319636,0.011332631,0.04784427,1.161551001,0.000278074,-0.078691501,2.070304672,1.750043311,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07070648521400605,-0.016535629843473672
1608,4.454234828,0.95898038,0.003894853,0.079305265,0.978083293,0.000320983,-0.019664509,1.226794524,2.345308888,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.021957450506402493,-0.010746710991989542
1609,4.647960228,1.069844729,0.006179757,0.018020727,0.729292526,0.000312483,-0.06661135,0.875358276,0.627435979,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.018576310282385492,-0.010860955676278877
1610,4.469215659,0.801446963,0.002546922,0.020223418,1.105102576,0.000450404,-0.099085299,0.80896633,1.620181703,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.012044319743037197,-0.012949088034405403
1611,3.897252288,0.48009481,0.014817232,0.076324827,0.706593136,0.000496072,-0.080603528,0.808447285,1.936612637,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06290159096445991,-0.020528794869101325
1612,4.976858243,0.933071241,0.004482191,0.096160744,0.833860438,0.00044995,-0.003574763,2.265608871,2.3925454,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02882932483841225,-0.010417709783693817
1613,3.928664009,0.550757219,0.013703202,0.095494444,1.136007195,0.00032722,-0.063513138,2.288834032,2.593999191,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09972511097129323,-0.03594857009381094
1614,4.818583484,0.925105492,0.017187724,0.013873093,0.958704273,0.000298604,-0.079016764,0.627192757,1.580077664,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.072328755762382,-0.028248532818418198
1615,4.858501025,0.751187692,0.014171824,0.043085263,0.510073267,0.00034015,-0.073748679,0.43967236,1.56923975,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.043896293505608634,-0.016694609389076825
1616,4.788533178,0.341174962,0.014246271,0.045971993,1.066665227,0.000481508,-0.072036082,0.871799467,1.430761917,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06436488947838208,-0.026975020391929734
1617,3.182867151,0.932824437,0.013408367,0.004652223,0.668118959,0.00041661,-0.034432677,0.602313463,0.531142779,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03364334125469106,-0.01848239059264972
1618,3.823401601,1.056528889,0.002328301,0.049944476,0.891120994,0.000306105,-0.049560755,0.858517397,0.919890948,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008428922782972435,-0.025917845030228624
1619,3.03232328,1.160136734,0.014167568,0.030378907,0.996101044,0.000468493,-0.075504535,1.148404806,1.022233226,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.059917628024307924,-0.010195671613959092
1620,4.049160827,1.023990886,0.017533371,0.002296649,1.162957571,0.000393445,-0.014547888,1.141994653,1.996077138,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09762349330758616,-0.033694374978961474
1621,3.281590668,0.943894456,0.004044075,0.026210873,0.461807131,0.000412998,-0.09327312,1.478965003,2.094697461,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.018527299625850407,-0.02663054202043868
1622,4.130764967,1.190207676,0.011762132,0.058967374,0.618151124,0.000348981,-0.008637964,0.390785522,0.797947898,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.029071312905608077,-0.011623631826903071
1623,3.347677084,1.055742163,0.017352288,0.092931158,1.208771798,0.000275573,-0.052093701,1.31240512,1.286298922,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08846708236615751,-0.01774441777035309
1624,4.749366618,0.904585517,0.011301117,0.082930434,1.204986332,0.000442491,-0.021792434,1.402975174,2.103790496,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06809537061930933,-0.026432091473934393
1625,4.219200194,0.78676657,0.011674962,0.010798935,0.473085849,0.000459919,-0.008879116,1.906342224,1.135086442,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04717248691328872,-0.01493329624330185
1626,3.770362932,1.094417421,0.011757211,0.001638682,0.919169814,0.000359956,-0.049823999,0.68456288,1.491331147,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04812814322715341,-0.012029066682448158
1627,3.2356362,0.837937091,0.012276369,0.018513117,0.787584226,0.000280074,-0.065488678,1.428324285,1.713774227,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.058920691374339015,-0.011315150420717991
1628,4.143228419,0.84883314,0.011547389,0.092289017,0.905252927,0.00033645,-0.030904053,0.645191751,1.123298166,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04209834109518742,-0.01272395852303441
1629,3.415849636,0.638770746,0.002154154,0.057679884,0.458250213,0.000280888,-0.084481958,2.090614972,2.74581905,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01261967242010824,-0.02142393007447118
1630,3.652555966,0.465036976,0.004265039,0.040851,1.133686065,0.00042898,-0.071257338,1.687678758,2.123158415,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.026380573912142546,-0.011938559946370587
1631,3.258828931,0.656895152,0.008242366,0.048532451,0.880316105,0.000412849,-0.013371112,2.281982521,2.719618492,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05671252754253576,-0.011889249591139234
1632,3.893594347,0.765743985,0.012930924,0.06080335,0.616993296,0.000440543,-0.077301802,1.611994006,0.836777246,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04823963039971968,-0.013575610125401249
1633,4.03569876,0.722895582,0.014577307,0.099825861,0.657037776,0.000371452,-0.057882047,2.205915203,1.866268593,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07972671997242152,-0.027691122134527103
1634,4.822108324,1.01611018,0.004297915,0.039995606,0.8633271,0.000402241,-0.047971131,0.257071223,0.467979473,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010725374966553096,-0.012797266365561385
1635,3.455655212,0.466374046,0.015478077,0.034032957,0.717641946,0.000434634,-0.079156675,1.683555604,1.89469078,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07892942605690793,-0.021539396366819088
1636,4.040317159,0.347601179,0.014444615,0.049487516,0.768004903,0.000307426,-0.051928657,2.46873025,2.575783322,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09664140373633451,-0.03669671296604905
1637,4.56738252,1.201707897,0.009000648,0.038282067,1.162395558,0.000434587,-0.063011558,1.339685662,1.914027138,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05112069489199992,-0.016989182838111988
1638,4.734322081,0.990146473,0.01316473,0.087929558,0.975928585,0.000371304,-0.030535731,0.619804968,1.16749605,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0501529090901265,-0.01818633497467385
1639,3.156238444,0.554744798,0.016461361,0.061256571,0.961496234,0.000371805,-0.035482249,1.971598691,3.090650838,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.11718006404073578,-0.02868900614281539
1640,3.773176165,1.009237753,0.013760725,0.062586179,1.083344716,0.00031337,-0.017268288,0.345524461,0.196324392,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.037850506437656535,-0.011826652362719067
1641,3.612263367,0.635151174,0.00809505,0.025343965,0.542645477,0.000450458,-0.013781333,0.520444923,0.431529575,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01675108692104545,-0.016854936295511803
1642,3.818555365,0.309129374,0.013016196,0.074347585,0.671023639,0.000486067,-0.081375069,0.245196016,0.88116913,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.032793711825327816,-0.01135678480820992
1643,3.348656607,0.867682666,0.012965128,0.097448668,0.597380282,0.000405145,-0.018476285,2.34758833,2.503119634,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07970214727257148,-0.01641129710325161
1644,4.300524899,0.912402976,0.002057368,0.045109058,1.156466281,0.000453033,-0.075897553,2.170569164,2.075794651,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.013713561862292459,-0.014572987014442308
1645,3.563122414,0.746973183,0.0071368,0.069320369,0.483986369,0.000485783,-0.041698441,1.195574275,1.50617179,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.026657109117087897,-0.014746601908824543
1646,3.393182272,0.550222877,0.002943911,0.073125502,1.064050775,0.000375902,-0.016823956,1.347021614,1.679280276,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.015439678290930636,-0.018590829128917494
1647,3.635086187,0.5538506,0.017000504,0.074758048,0.610278982,0.000413097,-0.089156954,0.339343925,0.457693276,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03489717448487478,-0.011705015760577905
1648,4.840545262,0.710224555,0.011701715,0.055795294,0.973642589,0.000338337,-0.053128544,0.778514984,1.632338247,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.052000465728674526,-0.020494676396920913
1649,3.375038503,1.050134119,0.002501203,0.041250568,1.044839159,0.000496481,-0.011812002,1.538415918,1.95744507,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01421750245227519,-0.02993974286062198
1650,4.22781331,1.067502121,0.007799433,0.099538861,0.817737135,0.000458248,-0.091101852,1.380035616,1.229840913,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.033636481113841495,-0.0110219766030973
1651,3.057063183,0.784198533,0.007566206,0.098493493,0.622355605,0.000291851,-0.073920532,1.259105677,1.390037581,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02996239919565475,-0.020966749533696438
1652,4.591359452,0.787554006,0.017460366,0.087560529,0.692235562,0.000476317,-0.040020338,1.438013853,1.883160063,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08364098039943205,-0.03229834776010519
1653,3.588207534,0.614400226,0.011941575,0.091077606,1.21472385,0.00044385,-0.068880151,1.958250667,1.720146238,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07408976077350463,-0.020450386548393765
1654,4.161386061,0.390685651,0.012467566,0.078858077,0.898156053,0.000324903,-0.003366077,1.669815057,1.876317442,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06774476074167211,-0.025439431759294407
1655,4.171389416,0.970225098,0.003471594,0.094990527,1.16690902,0.000341979,-0.080744803,1.675486653,2.697573849,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.023724725106536747,-0.012003946719179872
1656,4.859667048,0.479440759,0.009093626,0.0543945,1.087044669,0.000332954,-0.012303617,1.012152759,1.773923515,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.045961413876652306,-0.01866066394388511
1657,4.232330205,0.601383395,0.007279403,0.068790181,1.03078647,0.000338007,-0.017511295,2.006752902,2.827822481,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.051123494108988386,-0.0174343874441735
1658,3.896219609,0.990080032,0.000692468,0.006212478,0.452541864,0.00030246,-0.066745355,0.523787518,0.62014486,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0014433041852987942,-0.027988805990797724
1659,3.158674305,0.902617315,0.009824644,0.096644,0.733446736,0.000299333,-0.084135623,1.876180667,2.320291614,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05662712750830909,-0.01104970741684802
1660,3.389126187,0.903750881,0.007924122,0.021098887,1.151647714,0.000330809,-0.087365856,1.800447204,2.785092764,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05561378810166907,-0.011745013189212512
1661,3.72242897,0.606814487,0.006754699,0.056488279,0.690038748,0.000430003,-0.099127233,0.771597794,1.670169899,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02633966325164684,-0.012433398903707078
1662,4.272249045,0.882247985,0.010624128,0.025222635,0.876860343,0.000298465,-0.035347183,2.480491095,3.151805787,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07987745616394605,-0.028935378170126046
1663,3.274050132,1.003651715,0.001680973,0.043930249,1.173263163,0.000475431,-0.003413907,0.214112584,0.793902523,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.005747632042159115,-0.03744373347384446
1664,4.362882154,0.482741284,0.011463703,0.060524974,1.055557377,0.000286239,-0.030922895,1.987386389,2.437236293,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07624043025095543,-0.02979284230481456
1665,3.739364698,1.16442195,0.006861178,0.089663516,1.075456059,0.000354857,-0.0197455,1.72112067,2.536347355,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04478393684596308,-0.011577136922042118
1666,3.877826763,0.530194353,0.007852653,0.001393074,0.981415924,0.000277332,-0.026969253,1.923517656,1.855705139,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04582297760511369,-0.013737297449980295
